job_title,location,company,salary,salary_band,z_salary
Data Scientist - Night shift,birmingham,NHS Test and Trace,46233.44,LOW,-0.7799335341074328
National Supply Chain Analyst,birmingham,Aldi,56529.49,MID-LOW,-0.4426981634506499
Senior Data Scientist,birmingham,Harnham,99475.43,HIGH,0.9639471028508895
Data Science Manager,birmingham,National Grid,77522.23,MID-HIGH,0.2448950839599081
Data Scientist,birmingham,Harnham,78894.31,MID-HIGH,0.28983599890988987
Python Backend Engineer - Machine Learning,birmingham,Eligo Recruitment Ltd,82324.5,MID-HIGH,0.40218795874625346
Assistant Professor  in Data Science ,birmingham,University of Birmingham,63420.73,MID-HIGH,-0.21698345968708507
ML Engineer,birmingham,Harnham,75464.12,MID-HIGH,0.17748403907352625
Digital Media Analytics Manager,birmingham,Harnham,80952.42,MID-HIGH,0.3572470437962717
AI/Machine Learning Specialist,birmingham,Harnham,75464.12,MID-HIGH,0.17748403907352625
AI & ML Specialist,birmingham,Harnham,82324.5,MID-HIGH,0.40218795874625346
Senior Machine Learning Engineer,birmingham,Harnham,96045.25,HIGH,0.8515954705531169
ML and AI Engineer,birmingham,Nigel Frank International Limited,82324.5,MID-HIGH,0.40218795874625346
Machine Learning Engineer,birmingham,Harnham,96045.25,HIGH,0.8515954705531169
Commercial Analyst,birmingham,Sheridan Maine,44592.44,LOW,-0.8336826168379733
Senior Data Analyst,birmingham,National Grid,60302.69,MID-LOW,-0.3191113024153815
Credit Risk Analyst,birmingham,HollyField Personnel,51452.81,MID-LOW,-0.608979024703837
MI Analyst,birmingham,NFU Mutual,61743.37,MID-LOW,-0.27192347273333695
Senior Product Analyst,birmingham,Harnham,68603.75,MID-HIGH,-0.04721955306060999
Product Analyst,birmingham,kdr Recruitment,44592.44,LOW,-0.8336826168379733
IT Change Business Analyst,birmingham,Michael Page UK,56941.11,MID-LOW,-0.42921601998109155
Technical Data Analyst - Home - based - GBP40 - 45k,birmingham,Nigel Frank International Limited,58313.18,MID-LOW,-0.3842754325697006
Business Analyst - Supplier Risk Lead,birmingham,Jaguar Land Rover,64487.52,MID-HIGH,-0.18204197037196446
Business Analyst,birmingham,Eden Brown Synergy,68840.43,MID-HIGH,-0.03946736969640283
Strategic Planning Analyst - Waste Infra,birmingham,SEVERN TRENT,59685.26,MID-LOW,-0.33933451761971883
Senior Data Governance Analyst,birmingham,National Grid,60302.69,MID-LOW,-0.3191113024153815
Junior Supply Chain Analyst,birmingham,NHS Test and Trace,32929.8,LOW,-1.2156790837584548
Pricing Analyst,birmingham,Nigel Frank International Limited,51452.81,MID-LOW,-0.608979024703837
Finance Analyst - Planning & Insight,birmingham,Sheridan Maine,37732.06,LOW,-1.0583865365107006
Loyalty Insight Analyst,birmingham,Stopgap,54883.0,MID-LOW,-0.49662706486747343
Reporting Business Analyst ,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
Business Analyst,birmingham,Solo Search,61743.37,MID-LOW,-0.27192347273333695
D365 F&O Manufacturing Analyst,birmingham,Catch Resource Management Ltd,68603.75,MID-HIGH,-0.04721955306060999
Environmental Scientist / Analyst,birmingham,Office for Environmental Protection,52487.35,MID-LOW,-0.5750938473436583
Senior Risk Analyst,birmingham,Harnham,54883.0,MID-LOW,-0.49662706486747343
Senior Product Analyst,birmingham,NFU Mutual,44592.44,LOW,-0.8336826168379733
Reporting Business Analyst - West Bromwich - Up to GBP50K,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
Senior Inventory Control Analyst,birmingham,VF Corporation,47336.59,LOW,-0.7438011144766008
Azure BI Analyst,birmingham,Serco Plc,89184.87,HIGH,0.6268915508803897
Senior BI Developer x3,birmingham,University of Warwick,63420.73,MID-HIGH,-0.21698345968708507
Graduate Data Analytics Engineer,birmingham,3M,42893.81,LOW,-0.889319304466601
Data Analyst - Power BI - Salesforce - Birmingham,birmingham,Nigel Frank International Limited,52824.88,MID-LOW,-0.5640384372924461
Information Technology Analyst,birmingham,Openreach,57627.15,MID-LOW,-0.40674556250610067
BI Developer,birmingham,kdr Recruitment,68603.75,MID-HIGH,-0.04721955306060999
Credit Risk Analyst,birmingham,Harnham,45964.51,LOW,-0.7887420294265822
Actuarial Analyst,birmingham,Wesleyan Assurance Society,68603.75,MID-HIGH,-0.04721955306060999
BI Manager,birmingham,Proactive IT,75464.12,MID-HIGH,0.17748403907352625
Software Business Analyst - Hybrid Working - 50k to 60k,birmingham,Nigel Frank International Limited,75464.12,MID-HIGH,0.17748403907352625
Lead Developer  ,birmingham,University of Birmingham,63420.73,MID-HIGH,-0.21698345968708507
Software Business Analyst,birmingham,Nigel Frank International Limited,72033.93,MID-HIGH,0.06513207923716263
Senior Insight Analyst,birmingham,Harnham,72033.93,MID-HIGH,0.06513207923716263
Senior Analyst – Provider Market Oversight,birmingham,Department for Education,50077.99,MID-LOW,-0.654009685227665
Senior BI Developer,birmingham,Cygnet Health Care,48022.62,LOW,-0.7213309845402004
Front ,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
Business Analyst,birmingham,Nigel Frank International Limited,75464.12,MID-HIGH,0.17748403907352625
Urgent Care/ Performance Reporting Analyst - Band 5 FTC,birmingham,Coventry and Warwickshire Partnership NHS Trust,39233.8,LOW,-1.0091987561939655
Insight Analyst,birmingham,Harnham,48022.62,LOW,-0.7213309845402004
Front - End BI Consultant - Stourbridge - Up to GBP50K,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
BI Developer,birmingham,Oscar Technology,58313.87,MID-LOW,-0.3842528324069436
BI Consultant - Home - based - GBP50 - 65k,birmingham,Nigel Frank International Limited,78894.31,MID-HIGH,0.28983599890988987
BI Consultant - Birmingham - Hybrid Working - Up to GBP50K,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
BI Consultant - Wolverhampton - Hybrid - Up to GBP50K,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
Benefits / Process Analysts - Band 6 FTC,birmingham,Coventry and Warwickshire Partnership NHS Trust,48937.11,LOW,-0.6913779079611316
Senior Product Analyst ,birmingham,NFU Mutual,44592.44,LOW,-0.8336826168379733
Community MH Transformation Support Analyst - Band 3 FTC,birmingham,Coventry and Warwickshire Partnership NHS Trust,28886.98,LOW,-1.3480970402756296
BI Developer - UK Wide,birmingham,Nigel Frank International Limited,65173.56,MID-HIGH,-0.1595715128969736
BI Developer - Home - based - GBP40 - 50k,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
Front - End BI Consultant - Cannock - Hybrid - Up to GBP50K,birmingham,Nigel Frank International Limited,61743.37,MID-LOW,-0.27192347273333695
BI Developer - Stratford - upon - Avon,birmingham,Nigel Frank International Limited,58313.18,MID-LOW,-0.3842754325697006
BI Developer / Automation Engineer,birmingham,Searchability,82324.5,MID-HIGH,0.40218795874625346
Power BI Consultant - Work From Home - UK Wide,birmingham,Nigel Frank International Limited,65173.56,MID-HIGH,-0.1595715128969736
BI Developer/Consultant - Midlands,birmingham,Nigel Frank International Limited,60371.3,MID-LOW,-0.31686406014472795
Junior Data Analyst,birmingham,Talk Talk Mobile Phone Services Ltd,27441.5,LOW,-1.3954420884812002
Data Analyst,birmingham,We Are Digital,50080.73,MID-LOW,-0.6539199396538186
Data Protection Junior Analyst,birmingham,Birmingham Airport,30871.69,LOW,-1.2830901286448366
Data Migration Analyst,birmingham,ocs,68603.75,MID-HIGH,-0.04721955306060999
Data Support Analyst,birmingham,SSP,32929.8,LOW,-1.2156790837584548
Data Analyst,birmingham,easyfundraising.org.uk,30871.69,LOW,-1.2830901286448366
Business Analyst,birmingham,Matt Burton Associates,68603.75,MID-HIGH,-0.04721955306060999
Data Analyst,birmingham,Veolia,37651.11,LOW,-1.0610379614022527
Data Analyst,birmingham,Echo Managed Services,45278.47,LOW,-0.8112124869015731
Reporting+Data Analyst,birmingham,Matt Burton Associates,48022.62,LOW,-0.7213309845402004
Data Analyst,birmingham,Talk Talk Mobile Phone Services Ltd,35673.95,LOW,-1.1257975813970824
Business Analyst,birmingham,Gershon Resourcing,62257.9,MID-LOW,-0.25507062962709387
Business Analyst,birmingham,Glide UK,53954.1,MID-LOW,-0.5270521245557117
Junior Analyst,birmingham,Salhan Accountants ltd,26481.05,LOW,-1.426900532423033
Data Analyst/Architect,birmingham,Naseems,61743.37,MID-LOW,-0.27192347273333695
Pricing Analyst,birmingham,Euro Car Parts,48022.62,LOW,-0.7213309845402004
Junior Business Analyst,birmingham,Inchcape,41162.25,LOW,-0.9460345766743369
Data and Business Intelligence Analyst,birmingham,Emerald Project Management Ltd,34301.87,LOW,-1.170738496347064
Business Analyst,birmingham,Veolia,42534.32,LOW,-0.9010939892629459
Commercial Analyst,birmingham,Helping Hands,41162.25,LOW,-0.9460345766743369
Business Analyst,birmingham,Staffordshire Police,48742.28,LOW,-0.6977593423233445
Interim Reporting Analyst,birmingham,Seymour John,61061.45,MID-LOW,-0.29425898430896796
Interim Health Inequalities Analyst,birmingham,Seymour John,61061.45,MID-LOW,-0.29425898430896796
Supply Chain Availability Analyst,birmingham,Midcounties Co-operative,35673.95,LOW,-1.1257975813970824
Senior Data Analyst,birmingham,Intouch Games,58313.18,MID-LOW,-0.3842754325697006
Commercial Finance Analyst,birmingham,Seymour John,43220.36,LOW,-0.878623531787955
Insight Analyst,birmingham,Midcounties Co-operative,39104.14,LOW,-1.0134456215607188
Senior Credit Risk Analyst,birmingham,Integer Resourcing Limited,85754.68,HIGH,0.514539591044026
Support Analyst - 1st line,birmingham,Phocas Software,36359.99,LOW,-1.1033271239220914
Lead Business Systems Analyst - D365,birmingham,Biffa Waste Services,75464.12,MID-HIGH,0.17748403907352625
Test Analyst ,birmingham,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Text Analyst / Data Scientist,leeds,Health & Safety Executive,58449.71,MID-LOW,-0.37980354819115053
Data Analyst Graduate,leeds,Hermes,37046.02,LOW,-1.0808569939856913
Senior People Analytics Specialist - Corporate L&D,leeds,Nestlé,72033.93,MID-HIGH,0.06513207923716263
Data Scientist,leeds,Harnham,75464.12,MID-HIGH,0.17748403907352625
Fraud Analytics Manager,leeds,IPS Group,61743.37,MID-LOW,-0.27192347273333695
Analytics Manager,leeds,Marks Sattin,82324.5,MID-HIGH,0.40218795874625346
Lecturer in Creative AI,leeds,University of York,62582.4,MID-LOW,-0.24444200235953728
Data Science Graduate,leeds,Hermes,34301.87,LOW,-1.170738496347064
Operations Intelligence Graduate,leeds,Hermes,34301.87,LOW,-1.170738496347064
Lecturer in Machine Learning for Chemistry,leeds,University of York,62582.4,MID-LOW,-0.24444200235953728
Data Analyst,leeds,Pareto Law,34301.87,LOW,-1.170738496347064
Sales Pricing Analyst,leeds,Nestlé,52824.88,MID-LOW,-0.5640384372924461
Graduate Data Analyst,leeds,Mojo,31557.72,LOW,-1.2606199987084366
Operations Analyst ,leeds,Aviva,34301.87,LOW,-1.170738496347064
Apprentice: Business Intelligence,leeds,City of York Council,17364.98,LOW,-1.7254870044567918
Data Analyst,leeds,University of Leeds,51611.28,MID-LOW,-0.6037885206573357
Data Analyst and Software Developer Apprenticeship Trainer,leeds,The Skills Network,89184.87,HIGH,0.6268915508803897
Management Information Analyst Senior,leeds,Global Payments,38418.1,LOW,-1.0359160790357096
Systems and Solution Business Analyst,leeds,NHS England and NHS Improvement,58927.87,MID-LOW,-0.36414196293920936
Data Analyst,leeds,Leeds Building Society,52138.85,MID-LOW,-0.5865085672288461
Research Data Analyst,leeds,University of Leeds,51611.28,MID-LOW,-0.6037885206573357
Business Intelligence Analyst,leeds,Leeds Building Society,45278.47,LOW,-0.8112124869015731
Data Analyst,leeds,Sanderson Recruitment Plc,44592.44,LOW,-0.8336826168379733
Senior Business Intelligence Analyst,leeds,University of Leeds,51611.28,MID-LOW,-0.6037885206573357
Apprentice Public Health Intelligence Analyst ,leeds,North Yorkshire County Council,26502.31,LOW,-1.4262041853792482
Business Analyst,leeds,Pure Retirement,51452.81,MID-LOW,-0.608979024703837
Junior Data Analyst x 2 ,leeds,Interface Recruitment,30185.65,LOW,-1.3055605861198276
Revenue Management Analyst,leeds,Northern Trains,42534.32,LOW,-0.9010939892629459
Business Intelligence Lead,leeds,University of Leeds,63420.73,MID-HIGH,-0.21698345968708507
Research Analyst - UK Social and Economic Policy,leeds,Ecorys,30528.67,LOW,-1.2943253573823323
Business Analyst,leeds,Solo Search,54883.0,MID-LOW,-0.49662706486747343
Systems Analyst - Business Systems,leeds,Interface Recruitment,39790.17,LOW,-0.9909754916243186
BI Analyst ,leeds,Leeds Building Society,45278.47,LOW,-0.8112124869015731
Business Intelligence Manager,leeds,NHS Leeds Clinical Commissioning Group,58927.87,MID-LOW,-0.36414196293920936
Senior Data Analyst | Predominantly  | £50k,leeds,Modis UK,75464.12,MID-HIGH,0.17748403907352625
Reporting financial/IT analyst - Nr York 833,leeds,Interface Recruitment,30871.69,LOW,-1.2830901286448366
"Data Analyst - Excel, Google Analytics - Leeds",leeds,Michael Page UK,32243.76,LOW,-1.238149541233446
Business Intelligence Analyst,leeds,Harnham,58313.18,MID-LOW,-0.3842754325697006
357 - Data Analyst job opportunity,leeds,Interface Recruitment,48022.62,LOW,-0.7213309845402004
IFRS 17 Ireland Accounting Data Analyst,leeds,Aviva,74092.05,MID-HIGH,0.1325434516621355
Research Analyst,leeds,Page Personnel - UK,41848.29,LOW,-0.923564119199346
Business Analyst,leeds,Transition Partners,61743.37,MID-LOW,-0.27192347273333695
"HR Systems Analyst, Fixed Term ",leeds,Luminate Education Group,38588.24,LOW,-1.030343337453885
Data Analysis and Dev,leeds,Interface Recruitment,48022.62,LOW,-0.7213309845402004
Pricing Analyst,leeds,Harnham,54883.0,MID-LOW,-0.49662706486747343
Software Business Analyst,leeds,InterQuest,54883.0,MID-LOW,-0.49662706486747343
Senior Insight Analyst,leeds,Harnham,54883.0,MID-LOW,-0.49662706486747343
Product Analyst,leeds,ECOM Recruitment,68603.75,MID-HIGH,-0.04721955306060999
Lead Market Insight Analyst ,leeds,Luminate Education Group,38589.61,LOW,-1.0302984646669617
Business Intelligence Analyst ,leeds,Interface Recruitment,41162.25,LOW,-0.9460345766743369
MI & Reporting analyst Leeds - 729,leeds,Interface Recruitment,41162.25,LOW,-0.9460345766743369
Senior Risk Systems Analyst,leeds,Hitachi Capital UK,61743.37,MID-LOW,-0.27192347273333695
Senior Web Insight Analyst,leeds,Harnham,58313.18,MID-LOW,-0.3842754325697006
Business Analyst - Software / Agile,leeds,Searchability,54883.0,MID-LOW,-0.49662706486747343
PMO Reporting Analyst,leeds,Hermes,42534.32,LOW,-0.9010939892629459
SQL / BI Developer,leeds,Oscar Technology,68604.43,MID-HIGH,-0.04719728043644399
Reporting Analyst,leeds,Interface Recruitment,41162.25,LOW,-0.9460345766743369
Pricing Analyst,leeds,Nigel Frank International Limited,51452.81,MID-LOW,-0.608979024703837
BI Developer,leeds,Oscar Technology,58313.18,MID-LOW,-0.3842754325697006
Business Change Analyst,leeds,IPS Group,54883.0,MID-LOW,-0.49662706486747343
Bus,leeds,Interface Recruitment,58313.18,MID-LOW,-0.3842754325697006
Graduate FP&A Analyst / Finance Business Partner,leeds,Butler Rose Ltd,32929.8,LOW,-1.2156790837584548
BI Developer / Datawarehouse Developer - SQL,leeds,Interface Recruitment,61743.37,MID-LOW,-0.27192347273333695
F&A Business Analyst,leeds,Sopra Steria,31557.72,LOW,-1.2606199987084366
BI Developer,leeds,Harnham,72033.93,MID-HIGH,0.06513207923716263
Power BI Developer - FTC,leeds,Oliver James Associates,116626.37,HIGH,1.5257065744941165
Business Intelligence Developer - MS BI Stack - £60k,leeds,Interface Recruitment,82324.5,MID-HIGH,0.40218795874625346
Commercial Finance Analyst,leeds,Marks Sattin,45964.51,LOW,-0.7887420294265822
FP&A Analyst / Finance Business Partner,leeds,Butler Rose Ltd,54883.0,MID-LOW,-0.49662706486747343
Risk & Assurance Analyst - FS Industry,leeds,Page Personnel - UK,43906.4,LOW,-0.8561530743129642
Business Intelligence Analyst - BI Analyst,leeds,Page Personnel - UK,44592.44,LOW,-0.8336826168379733
Business Analyst with Agile experience,leeds,Solo Search,68603.75,MID-HIGH,-0.04721955306060999
Business Systems Support Analyst ,leeds,Interface Recruitment,41162.25,LOW,-0.9460345766743369
REF 576 ,leeds,Interface Recruitment,51452.81,MID-LOW,-0.608979024703837
Business Intelligence Analyst - Large supportive Company,leeds,Interface Recruitment,48022.62,LOW,-0.7213309845402004
Insight Analyst,leeds,Harnham,44592.44,LOW,-0.8336826168379733
Business Intelligence Lead,leeds,Interface Recruitment,72033.93,MID-HIGH,0.06513207923716263
BI Developer ,leeds,Interface Recruitment,51452.81,MID-LOW,-0.608979024703837
Digital Insight Analyst,leeds,Searchability,41162.25,LOW,-0.9460345766743369
BI Consultant,leeds,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
BI Consultant - Home - based - GBP50 - 65k,leeds,Nigel Frank International Limited,78894.31,MID-HIGH,0.28983599890988987
Business Intelligence focused BA,leeds,Interface Recruitment,54883.0,MID-LOW,-0.49662706486747343
VAT Compliance Assistant Analyst,leeds,Sopra Steria,26755.46,LOW,-1.4179125459561912
Operations Analyst,leeds,Aviva,30871.69,LOW,-1.2830901286448366
Data Analyst,leeds,Jigsaw Insurance Services Plc,48022.62,LOW,-0.7213309845402004
Senior BI Developer ,leeds,Interface Recruitment,41162.25,LOW,-0.9460345766743369
Managed Services Data Analyst,leeds,TPP Retail Group,42534.32,LOW,-0.9010939892629459
SQL BI Developer ,leeds,Interface Recruitment,49394.7,MID-LOW,-0.6763900695902189
Business Data Analyst,leeds,Inspired Pet Nutrition,44592.44,LOW,-0.8336826168379733
Data Analyst Trainer,leeds,Estio Training,89184.87,HIGH,0.6268915508803897
Investment Risk Analyst,leeds,heylo Housing,51452.81,MID-LOW,-0.608979024703837
Commercial Analyst,leeds,ERS Medical Limited,26755.46,LOW,-1.4179125459561912
Business Analyst,leeds,Momentum Security Recruitment,48022.62,LOW,-0.7213309845402004
Retail Credit Risk Analyst,leeds,heylo Housing,51452.81,MID-LOW,-0.608979024703837
Business Operations Analyst,leeds,"TARCG, The Aviation Recruitment & Consulting Group",75464.12,MID-HIGH,0.17748403907352625
BI Consultant,leeds,Search Laboratory,48022.62,LOW,-0.7213309845402004
Graduate Analyst / Digital Marketing,leeds,Search Laboratory,27441.5,LOW,-1.3954420884812002
Business Test Analyst,leeds,Momentum Security Recruitment,34301.87,LOW,-1.170738496347064
FP&A Analyst,leeds,Cognisant,72033.93,MID-HIGH,0.06513207923716263
Test Analyst ,leeds,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Analytics Engineer,leeds,ECOM Recruitment,82324.5,MID-HIGH,0.40218795874625346
2ND LINE ENGINEER WITH SQL,leeds,Interface Recruitment,36359.99,LOW,-1.1033271239220914
Systems Engineer / Systems Analyst / Business Analyst,leeds,BlockIT Recruitment Ltd,46650.55,LOW,-0.7662715719515913
Test Analyst ,aberdeen,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Social Media Insights Analyst,aberdeen,ICUC Social,51465.16,MID-LOW,-0.6085745145443474
Data Scientist,belfast,Apple Recruitment,47649.42,LOW,-0.7335547247443673
Financial Data Science Associate ,belfast,Queen's University Belfast,52138.85,MID-LOW,-0.5865085672288461
Data Scientist ,belfast,MBN Recruitment Solutions,41162.25,LOW,-0.9460345766743369
DSP Algorithm Machine Learning Engineer,belfast,IC Resources,58313.18,MID-LOW,-0.3842754325697006
Lead Analytics & Digital Developer,belfast,Abacus Professional Recruitment,63801.48,MID-HIGH,-0.20451242784695509
Senior Analytics & Digital Developer,belfast,Abacus Professional Recruitment,53510.92,MID-LOW,-0.5415679798174552
HO Risk Analyst - Belfast,belfast,HM Revenue and Customs,47375.69,LOW,-0.7425204385870429
INFORMATION ANALYST,belfast,Bond Search & Selection,34987.91,LOW,-1.148268038872073
Senior Data and Analytics Officer,belfast,Apple Recruitment,45154.99,LOW,-0.8152569334192863
Business Analyst,belfast,Proservartner,44592.44,LOW,-0.8336826168379733
Commercial  Analyst,belfast,Kelly Jennings & Associates,37732.06,LOW,-1.0583865365107006
Business Analyst,belfast,Momentum Security Recruitment,48022.62,LOW,-0.7213309845402004
Information Analyst,belfast,MPA Recruitment,38090.17,LOW,-1.0466570520398693
Business Test Analyst,belfast,Momentum Security Recruitment,34301.87,LOW,-1.170738496347064
Test Analyst ,belfast,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Data Scientist,leeds,Yorkshire Water,59398.5,MID-LOW,-0.34872701424605024
Data Scientist ,leeds,University of Bradford,46193.65,LOW,-0.7812368101597474
Senior Data Scientist,leeds,Yorkshire Water,75126.59,MID-HIGH,0.16642862902231403
Data Scientist/ Senior Modelling Analyst,leeds,Oscar Technology,75464.81,MID-HIGH,0.1775066392362832
Analytics Manager,leeds,Hermes,72033.93,MID-HIGH,0.06513207923716263
Business Analyst Apprentice,leeds,Lloyds Banking Group,36212.49,LOW,-1.1081583181346173
Data Analyst,leeds,Christians Against Poverty,40519.43,LOW,-0.96708941236041
Senior Information Analyst - Quality,leeds,Calderdale and Huddersfield NHS Foundation Trust,39233.8,LOW,-1.0091987561939655
Data Analyst,leeds,Hermes,45278.47,LOW,-0.8112124869015731
Data Analyst,leeds,Pareto Law,36359.99,LOW,-1.1033271239220914
Business Analyst,leeds,Yorkshire Water,52619.76,MID-LOW,-0.5707569088644681
Forecasting Analyst - Debt Operations,leeds,Christians Against Poverty,40519.43,LOW,-0.96708941236041
Business Analyst,leeds,Stroma Group,54883.0,MID-LOW,-0.49662706486747343
Customer Service Analyst,leeds,Hermes,43906.4,LOW,-0.8561530743129642
Data Analyst Apprentice,leeds,QA Apprenticeships,26069.42,LOW,-1.440383003431182
BI Analyst,leeds,Harnham,58313.18,MID-LOW,-0.3842754325697006
Business Analyst,leeds,Anchor,57627.15,MID-LOW,-0.40674556250610067
BI Analyst,leeds,Hermes,41162.25,LOW,-0.9460345766743369
International Supply Chain Analyst,leeds,Michael Page UK,37732.06,LOW,-1.0583865365107006
Senior Data Analyst,leeds,Oscar Technology,68604.43,MID-HIGH,-0.04719728043644399
Senior Data Analyst,leeds,Harnham,51452.81,MID-LOW,-0.608979024703837
Prudential Risk Analyst,leeds,Skipton Building Society,54883.0,MID-LOW,-0.49662706486747343
Client Analyst,leeds,Hermes,45621.49,LOW,-0.7999772581640778
Business Analyst Apprentice,leeds,QA Apprenticeships,26069.42,LOW,-1.440383003431182
Senior Data Analyst,leeds,Hermes,50766.77,MID-LOW,-0.6314494821788279
Senior Credit Risk Analyst,leeds,Skipton Building Society,50423.75,MID-LOW,-0.6426847109163232
MI and Reporting Analyst,leeds,Interface Recruitment,37732.06,LOW,-1.0583865365107006
MI Analyst,leeds,Hermes,53510.92,MID-LOW,-0.5415679798174552
Senior Customer Analyst,leeds,Harnham,51452.81,MID-LOW,-0.608979024703837
Business Systems Analyst - Global Manufacturer - CYCLE170,leeds,Interface Recruitment,34301.87,LOW,-1.170738496347064
Lead BI Engineer,leeds,Hermes,77522.23,MID-HIGH,0.2448950839599081
Lecturer/Assistant Professor ,leeds,University of Bradford,58954.63,MID-LOW,-0.3632654696705506
BUSINESS ANALYST ,leeds,Guru Resourcing,61743.37,MID-LOW,-0.27192347273333695
Business Intelligence and SQL Developer,leeds,Searchability,102905.62,HIGH,1.076299062687253
Lead Business Analyst,leeds,Anchor,76836.2,MID-HIGH,0.22242495402350798
Business Intelligence Developer ,leeds,Interface Recruitment,61743.37,MID-LOW,-0.27192347273333695
Senior Business Analyst,leeds,Anchor,65859.6,MID-HIGH,-0.13710105542198248
Data Quality & Compliance Analyst,leeds,YPO,49818.67,MID-LOW,-0.6625034159611712
Data Analyst,leeds,Anchor,37732.06,LOW,-1.0583865365107006
BI Analyst,leeds,TRC Group,48022.62,LOW,-0.7213309845402004
SQL Data Support Analyst,leeds,Bartec Municipal Technologies,33615.84,LOW,-1.1932086262834642
Database Analyst,leeds,Sandal BMW,32929.8,LOW,-1.2156790837584548
IT Trainee ,leeds,Dean & Wood Ltd,26069.42,LOW,-1.440383003431182
Business Analyst,leeds,Stroma,54883.0,MID-LOW,-0.49662706486747343
HR Systems Analyst,leeds,Liberty Global,54883.0,MID-LOW,-0.49662706486747343
Ecommerce Analyst,leeds,Muffle,41162.25,LOW,-0.9460345766743369
Purchasing Analyst,leeds,My Purchasing Partner Ltd,28813.57,LOW,-1.3505015010698094
Production Analyst,leeds,2fawcett Recruitment,34301.87,LOW,-1.170738496347064
Credit Risk Analyst - Global Leader,leeds,RecruitmentRevolution.com,41162.25,LOW,-0.9460345766743369
Business Analyst,leeds,Interaction Recruitment,51452.81,MID-LOW,-0.608979024703837
FY22 Data Science & Artificial Intelligence Eng,newcastle,Nissan,24697.35,LOW,-1.485323590842573
Data Scientist,newcastle,Nigel Wright Group,68603.75,MID-HIGH,-0.04721955306060999
Assistant Professor ,newcastle,Durham University,58038.77,MID-LOW,-0.3932634190365426
Flooding Support Analyst 2,newcastle,Northumbrian Water,48078.88,LOW,-0.7194882524290366
IT Risk Oversight and Information Security Analyst ,newcastle,Newcastle Building Society,56064.35,MID-LOW,-0.4579332934575259
IT PMO Analyst,newcastle,Newcastle Building Society,49101.07,MID-LOW,-0.6860075852283471
Data Analyst Level 3 Apprenticeship,newcastle,QA Apprenticeships,17150.94,LOW,-1.7324976404517
Product & Business Analyst Apprentice,newcastle,QA Apprenticeships,27441.5,LOW,-1.3954420884812002
Head of Technology and Business Intelligence,newcastle,St. Oswald's Hospice,73071.91,MID-HIGH,0.09912992987253555
Product Analyst,newcastle,Nigel Wright Group,37732.06,LOW,-1.0583865365107006
Treasury Risk Analyst,newcastle,Newcastle Building Society,35656.11,LOW,-1.1263819102428547
Senior Business Analyst,newcastle,Revenue and Customs Digital Technology Services,58313.18,MID-LOW,-0.3842754325697006
Data Analyst,newcastle,NRG,41162.25,LOW,-0.9460345766743369
Graduate Analyst,newcastle,NRG,30185.65,LOW,-1.3055605861198276
Marketing Data Analyst,newcastle,Central Employment Agency,54883.0,MID-LOW,-0.49662706486747343
Marketing Analyst,newcastle,NRG,54883.0,MID-LOW,-0.49662706486747343
BI Developer ,newcastle,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
Performance Insights Analyst,newcastle,Nigel Wright Group,58999.22,MID-LOW,-0.3618049750947097
BI Analyst,newcastle,Nigel Wright Group,54883.0,MID-LOW,-0.49662706486747343
Business Intelligence Data Engineer ,newcastle,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
BI & Data Analytics Consultant,newcastle,Nigel Wright Group,54883.0,MID-LOW,-0.49662706486747343
Technical Business Analyst,newcastle,Central Employment Agency,58313.18,MID-LOW,-0.3842754325697006
BI Consultant,newcastle,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
Business Intelligence Developer - Gateshead,newcastle,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
Senior BI Analytics Consultant,newcastle,Nigel Wright Group,89184.87,HIGH,0.6268915508803897
Senior Business Intelligence Developer ,newcastle,Nigel Frank International Limited,65173.56,MID-HIGH,-0.1595715128969736
Senior BI Developer ,newcastle,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
Data Analyst Assistant,newcastle,durhamlane,26069.42,LOW,-1.440383003431182
Business System  Analyst,newcastle,IPS Corporation,51109.79,MID-LOW,-0.6202142534413323
Data Analyst,newcastle,Verisure Services (UK) Limited,37732.06,LOW,-1.0583865365107006
Business Intelligence Developer,newcastle,Fenwick,61743.37,MID-LOW,-0.27192347273333695
